customer_id,first_name,last_name,full_name,addressing_title,email_address,phone,account_number,customer_type,city,address_line_1,address_no,address_st,address_line_2,State,Country,number_of_sales,total_amount_with_tax,last_order_date,status
21284,Cody,Stewart,Cody Stewart,Dear Stewart,cody22@adventure-works.com,605-555-0110,AW00021284,I,Shawnee,9848 Angi Lane,9848,Angi Lane,,British Columbia,Canada,2,3562.054,2004-06-26 00:00:00.000000 UTC,Active
21813,Dalton,Brown,Dalton Brown,Dear Brown,dalton4@adventure-works.com,602-555-0134,AW00021813,I,Shawnee,1471 Michigan Blvd.,1471,Michigan Blvd.,,British Columbia,Canada,2,4550.6774000000005,2004-06-26 00:00:00.000000 UTC,Active
15917,Emily,White,Emily White,Dear White,emily13@adventure-works.com,619-555-0125,AW00015917,I,Cliffside,8781 Valley Crest Drive,8781,Valley Crest Drive,,British Columbia,Canada,2,5170.3614,2004-06-26 00:00:00.000000 UTC,Active
13987,Eduardo,Collins,Eduardo Collins,Dear Collins,eduardo43@adventure-works.com,100-555-0124,AW00013987,I,Langley,2100 Linton Terr,2100,Linton Terr,,British Columbia,Canada,1,2574.639,2004-06-26 00:00:00.000000 UTC,Active
11505,Jasmine,Powell,Jasmine Powell,Dear Powell,jasmine48@adventure-works.com,847-555-0156,AW00011505,I,Burnaby,5684 San Marino Ct.,5684,San Marino Ct.,,British Columbia,Canada,16,935.6812,2004-06-26 00:00:00.000000 UTC,Active
20483,Austin,Kumar,Austin Kumar,Dear Kumar,austin25@adventure-works.com,216-555-0183,AW00020483,I,Shawnee,2846 Thomas Ave,2846,Thomas Ave,,British Columbia,Canada,2,4862.0644,2004-06-26 00:00:00.000000 UTC,Active
22713,Joseph,Miller,Joseph Miller,Dear Miller,joseph12@adventure-works.com,122-555-0193,AW00022713,I,Cliffside,3570 Court Lane,3570,Court Lane,,British Columbia,Canada,2,4583.75,2004-06-27 00:00:00.000000 UTC,Active
11631,Antonio,Bennett,Antonio Bennett,Dear Bennett,antonio1@adventure-works.com,380-555-0192,AW00011631,I,Langley,6200 Mt. Pisgah,6200,Mt. Pisgah,,British Columbia,Canada,16,781.78780000000006,2004-06-27 00:00:00.000000 UTC,Active
21311,Jennifer,Ramirez,Jennifer Ramirez,Dear Ramirez,jennifer69@adventure-works.com,626-555-0164,AW00021311,I,Royal Oak,7556 Garcia Ranch Road,7556,Garcia Ranch Road,,British Columbia,Canada,2,4942.1990000000005,2004-06-28 00:00:00.000000 UTC,Active
15906,Kaitlyn,Lewis,Kaitlyn Lewis,Dear Lewis,kaitlyn44@adventure-works.com,982-555-0123,AW00015906,I,Sooke,3192 Shore Rd.,3192,Shore Rd.,,British Columbia,Canada,2,5260.9382000000005,2004-06-28 00:00:00.000000 UTC,Active
20680,Ashley,Anderson,Ashley Anderson,Dear Anderson,ashley10@adventure-works.com,883-555-0115,AW00020680,I,Port Hammond,1867 Buchanan Rd.,1867,Buchanan Rd.,,British Columbia,Canada,2,3557.634,2004-06-28 00:00:00.000000 UTC,Active
22748,Adam,Phillips,Adam Phillips,Dear Phillips,adam36@adventure-works.com,114-555-0113,AW00022748,I,Royal Oak,152 Scenic Ave.,152,Scenic Ave.,,British Columbia,Canada,2,4628.0053,2004-06-29 00:00:00.000000 UTC,Active
24310,Gabrielle,Peterson,Gabrielle Peterson,Dear Peterson,gabrielle14@adventure-works.com,117-555-0139,AW00024310,I,Shawnee,1955 Glaze Dr.,1955,Glaze Dr.,,British Columbia,Canada,2,5336.4760000000006,2004-06-29 00:00:00.000000 UTC,Active
21272,Nicole,Ward,Nicole Ward,Dear Ward,nicole39@adventure-works.com,408-555-0113,AW00021272,I,Port Hammond,7681 Hillcrest,7681,Hillcrest,,British Columbia,Canada,2,4901.0945,2004-06-30 00:00:00.000000 UTC,Active
21266,Taylor,Washington,Taylor Washington,Dear Washington,taylor38@adventure-works.com,170-555-0113,AW00021266,I,N. Vancouver,2679 Eagle Peak,2679,Eagle Peak,#7,British Columbia,Canada,2,5000.2005,2004-06-30 00:00:00.000000 UTC,Active
11512,Natalie,Campbell,Natalie Campbell,Dear Campbell,natalie50@adventure-works.com,178-555-0147,AW00011512,I,Oak Bay,3481 Broadmoor Drive,3481,Broadmoor Drive,,British Columbia,Canada,1,2563.589,2004-06-30 00:00:00.000000 UTC,Active
11530,Andrew,Martinez,Andrew Martinez,Dear Martinez,andrew24@adventure-works.com,226-555-0113,AW00011530,I,N. Vancouver,3183 Trasher Road,3183,Trasher Road,,British Columbia,Canada,16,634.04939999999988,2004-07-02 00:00:00.000000 UTC,Active
11300,Fernando,Barnes,Fernando Barnes,Dear Barnes,fernando47@adventure-works.com,469-555-0125,AW00011300,I,N. Vancouver,7633 Greenhills Circle,7633,Greenhills Circle,,British Columbia,Canada,27,1658.0753000000002,2004-07-03 00:00:00.000000 UTC,Active
11632,Alexandra,Jenkins,Alexandra Jenkins,Dear Jenkins,alexandra30@adventure-works.com,664-555-0121,AW00011632,I,Langford,346 Sutcliffe Pl.,346,Sutcliffe Pl.,,British Columbia,Canada,16,1107.3099,2004-07-06 00:00:00.000000 UTC,Active
11223,Hailey,Patterson,Hailey Patterson,Dear Patterson,hailey30@adventure-works.com,480-555-0126,AW00011223,I,Langley,5045 Vancouver Way,5045,Vancouver Way,# 133,British Columbia,Canada,27,1331.9454999999998,2004-07-09 00:00:00.000000 UTC,Active
11211,Samantha,Russell,Samantha Russell,Dear Russell,samantha42@adventure-works.com,547-555-0121,AW00011211,I,Haney,9256 Village Oaks Dr.,9256,Village Oaks Dr.,,British Columbia,Canada,17,876.87330000000009,2004-07-10 00:00:00.000000 UTC,Active
11091,Dalton,Perez,Dalton Perez,Dear Perez,dalton37@adventure-works.com,559-555-0115,AW00011091,I,Haney,6083 San Jose,6083,San Jose,,British Columbia,Canada,28,1314.2103,2004-07-11 00:00:00.000000 UTC,Active
11498,Arturo,Sun,Arturo Sun,Dear Sun,arturo14@adventure-works.com,694-555-0114,AW00011498,I,Cliffside,4023 Jasper Court,4023,Jasper Court,,British Columbia,Canada,16,620.4912,2004-07-12 00:00:00.000000 UTC,Active
11500,Sarah,Simmons,Sarah Simmons,Dear Simmons,sarah40@adventure-works.com,579-555-0169,AW00011500,I,Langley,1005 Valley Oak Plaza,1005,Valley Oak Plaza,,British Columbia,Canada,16,722.96890000000008,2004-07-13 00:00:00.000000 UTC,Active
11519,Jerome,Navarro,Jerome Navarro,Dear Navarro,jerome8@adventure-works.com,934-555-0191,AW00011519,I,Cliffside,9537 Ridgewood Drive,9537,Ridgewood Drive,,British Columbia,Canada,16,836.7838,2004-07-14 00:00:00.000000 UTC,Active
11019,Luke,Lal,Luke Lal,Dear Lal,luke18@adventure-works.com,262-555-0112,AW00011019,I,Langley,7832 Landing Dr,7832,Landing Dr,,British Columbia,Canada,17,975.384,2004-07-15 00:00:00.000000 UTC,Active
11142,Eduardo,Patterson,Eduardo Patterson,Dear Patterson,eduardo55@adventure-works.com,190-555-0184,AW00011142,I,Langford,6255 Macalvey Dr.,6255,Macalvey Dr.,,British Columbia,Canada,17,1083.7513000000001,2004-07-16 00:00:00.000000 UTC,Active
11277,Charles,Jackson,Charles Jackson,Dear Jackson,charles15@adventure-works.com,194-555-0175,AW00011277,I,Royal Oak,3400 Folson Drive,3400,Folson Drive,,British Columbia,Canada,27,1585.6647999999996,2004-07-19 00:00:00.000000 UTC,Active
11212,Chloe,Campbell,Chloe Campbell,Dear Campbell,chloe4@adventure-works.com,205-555-0169,AW00011212,I,Metchosin,3562 East Ave.,3562,East Ave.,# 4,British Columbia,Canada,17,914.0453,2004-07-20 00:00:00.000000 UTC,Active
11520,Jada,Morgan,Jada Morgan,Dear Morgan,jada14@adventure-works.com,160-555-0131,AW00011520,I,Port Hammond,8394 Lincoln Drive,8394,Lincoln Drive,,British Columbia,Canada,16,909.3822,2004-07-22 00:00:00.000000 UTC,Active
11507,Isabella,Russell,Isabella Russell,Dear Russell,isabella30@adventure-works.com,168-555-0190,AW00011507,I,Victoria,2427 Pastime Dr,2427,Pastime Dr,,British Columbia,Canada,16,721.6317,2004-07-23 00:00:00.000000 UTC,Active
11200,Jason,Griffin,Jason Griffin,Dear Griffin,jason18@adventure-works.com,232-555-0160,AW00011200,I,Victoria,7239 Nicholas Drive,7239,Nicholas Drive,,British Columbia,Canada,27,1617.0356,2004-07-23 00:00:00.000000 UTC,Active
11506,Nicholas,Brown,Nicholas Brown,Dear Brown,nicholas6@adventure-works.com,883-555-0144,AW00011506,I,Port Hammond,2813 Dew Drop Circle,2813,Dew Drop Circle,,British Columbia,Canada,16,827.2035,2004-07-25 00:00:00.000000 UTC,Active
11330,Ryan,Thompson,Ryan Thompson,Dear Thompson,ryan38@adventure-works.com,138-555-0142,AW00011330,I,Oak Bay,3407 Pinon Dr.,3407,Pinon Dr.,,British Columbia,Canada,27,1255.6674999999998,2004-07-25 00:00:00.000000 UTC,Active
11501,Brandy,Chandra,Brandy Chandra,Dear Chandra,brandy20@adventure-works.com,323-555-0162,AW00011501,I,Cliffside,7089 Monti Circle,7089,Monti Circle,,British Columbia,Canada,16,963.8368,2004-07-25 00:00:00.000000 UTC,Active
11276,Nancy,Chapman,Nancy Chapman,Dear Chapman,nancy7@adventure-works.com,909-555-0129,AW00011276,I,Cliffside,1480 Shoenic,1480,Shoenic,,British Columbia,Canada,27,1092.0944000000002,2004-07-25 00:00:00.000000 UTC,Active
11262,Jennifer,Simmons,Jennifer Simmons,Dear Simmons,jennifer88@adventure-works.com,148-555-0115,AW00011262,I,Port Hammond,7959 Mt. Wilson Way,7959,Mt. Wilson Way,,British Columbia,Canada,27,1245.1368,2004-07-25 00:00:00.000000 UTC,Active
11331,Samantha,Jenkins,Samantha Jenkins,Dear Jenkins,samantha32@adventure-works.com,936-555-0152,AW00011331,I,Shawnee,1046 Cloverleaf Circle,1046,Cloverleaf Circle,,British Columbia,Canada,27,1468.8882999999996,2004-07-27 00:00:00.000000 UTC,Active
11711,Daniel,Davis,Daniel Davis,Dear Davis,daniel23@adventure-works.com,217-555-0147,AW00011711,I,N. Vancouver,263 La Orinda Pl.,263,La Orinda Pl.,,British Columbia,Canada,27,1219.6778,2004-07-29 00:00:00.000000 UTC,Active
11185,Ashley,Henderson,Ashley Henderson,Dear Henderson,ashley31@adventure-works.com,173-555-0121,AW00011185,I,Metchosin,8834 San Jose Ave.,8834,San Jose Ave.,,British Columbia,Canada,27,1786.0232999999998,2004-07-29 00:00:00.000000 UTC,Active
11176,Mason,Roberts,Mason Roberts,Dear Roberts,mason25@adventure-works.com,539-555-0162,AW00011176,I,Haney,5753 Megan Dr.,5753,Megan Dr.,,British Columbia,Canada,28,1458.6118,2004-07-30 00:00:00.000000 UTC,Active
11502,Jared,Peterson,Jared Peterson,Dear Peterson,jared8@adventure-works.com,879-555-0159,AW00011502,I,Shawnee,6878 Dublin,6878,Dublin,,British Columbia,Canada,16,1134.0509,2004-07-30 00:00:00.000000 UTC,Active
11287,Henry,Garcia,Henry Garcia,Dear Garcia,henry16@adventure-works.com,282-555-0185,AW00011287,I,Cliffside,3268 Hazelwood Lane,3268,Hazelwood Lane,,British Columbia,Canada,27,1289.6131,2004-07-31 00:00:00.000000 UTC,Active
11078,Gina,Martin,Gina Martin,Dear Martin,gina1@adventure-works.com,196-555-0114,AW00011078,I,Cliffside,1349 Sol St.,1349,Sol St.,,British Columbia,Canada,17,1009.1637000000002,2004-07-31 00:00:00.000000 UTC,Active
12053,Cedric,Gao,Cedric Gao,Dear Gao,cedric14@adventure-works.com,778-555-0133,AW00012053,I,Burbank,4283 Meaham Drive,4283,Meaham Drive,,California,United States,2,6600.4303,2003-08-03 00:00:00.000000 UTC,Active
13883,Brandon,Lal,Brandon Lal,Dear Lal,brandon26@adventure-works.com,445-555-0135,AW00013883,I,Long Beach,3577 Pembroke Court,3577,Pembroke Court,,California,United States,2,3338.252,2003-08-03 00:00:00.000000 UTC,Active
11818,Daniel,Garcia,Daniel Garcia,Dear Garcia,daniel8@adventure-works.com,125-555-0145,AW00011818,I,Coronado,4010 Willow Pass Road,4010,Willow Pass Road,,California,United States,2,6579.4132,2003-08-03 00:00:00.000000 UTC,Active
11323,Jose,Patterson,Jose Patterson,Dear Patterson,jose33@adventure-works.com,768-555-0153,AW00011323,I,Daly City,648 Newport Drive,648,Newport Drive,,California,United States,2,6712.3668,2003-08-03 00:00:00.000000 UTC,Active
11830,Taylor,Garcia,Taylor Garcia,Dear Garcia,taylor63@adventure-works.com,301-555-0163,AW00011830,I,Lincoln Acres,6986 Ida Ave.,6986,Ida Ave.,,California,United States,2,6552.9042000000009,2003-08-03 00:00:00.000000 UTC,Active
20204,Renee,Carlson,Renee Carlson,Dear Carlson,renee16@adventure-works.com,626-555-0119,AW00020204,I,Berkeley,845 Olive Ave,845,Olive Ave,,California,United States,1,2735.9248,2003-08-03 00:00:00.000000 UTC,Active
11327,Jaime,Moreno,Jaime Moreno,Dear Moreno,jaime48@adventure-works.com,457-555-0178,AW00011327,I,Burbank,83 Mountain View Blvd,83,Mountain View Blvd,,California,United States,2,6536.6718,2003-08-05 00:00:00.000000 UTC,Active
24660,Anna,Perry,Anna Perry,Dear Perry,anna32@adventure-works.com,608-555-0125,AW00024660,I,West Covina,67 Warren Street,67,Warren Street,,California,United States,1,2673.0613,2003-08-05 00:00:00.000000 UTC,Active
12058,Chloe,Nelson,Chloe Nelson,Dear Nelson,chloe6@adventure-works.com,202-555-0125,AW00012058,I,Fremont,4627 Lakefield Place,4627,Lakefield Place,,California,United States,2,6559.5011,2003-08-07 00:00:00.000000 UTC,Active
24528,Katherine,Hernandez,Katherine Hernandez,Dear Hernandez,katherine66@adventure-works.com,658-555-0194,AW00024528,I,Colma,8079 Prestwick Drive,8079,Prestwick Drive,,California,United States,1,2674.4757,2003-08-08 00:00:00.000000 UTC,Active
24522,Alex,Perez,Alex Perez,Dear Perez,alex31@adventure-works.com,698-555-0174,AW00024522,I,Santa Monica,194 Barberry Court,194,Barberry Court,,California,United States,1,2743.2288,2003-08-08 00:00:00.000000 UTC,Active
24529,Jillian,Martinez,Jillian Martinez,Dear Martinez,jillian18@adventure-works.com,801-555-0165,AW00024529,I,Berkeley,1383 Bola Raton Court,1383,Bola Raton Court,,California,United States,1,2649.8453,2003-08-08 00:00:00.000000 UTC,Active
11885,Kurt,Sharma,Kurt Sharma,Dear Sharma,kurt9@adventure-works.com,146-555-0179,AW00011885,I,Burlingame,4461 Centennial Way,4461,Centennial Way,,California,United States,2,6520.1078,2003-08-08 00:00:00.000000 UTC,Active
24669,Xavier,Parker,Xavier Parker,Dear Parker,xavier39@adventure-works.com,761-555-0130,AW00024669,I,San Gabriel,5098 N. Civic Dr,5098,N. Civic Dr,,California,United States,1,2673.0613,2003-08-09 00:00:00.000000 UTC,Active
13882,Mariah,Russell,Mariah Russell,Dear Russell,mariah24@adventure-works.com,403-555-0138,AW00013882,I,Imperial Beach,2292 Springlake Drive,2292,Springlake Drive,,California,United States,2,3627.5051000000003,2003-08-09 00:00:00.000000 UTC,Active
11324,Zachary,Anderson,Zachary Anderson,Dear Anderson,zachary39@adventure-works.com,693-555-0118,AW00011324,I,Glendale,2476 Mt. Whitney Way,2476,Mt. Whitney Way,,California,United States,2,6569.4792,2003-08-09 00:00:00.000000 UTC,Active
12050,Aaron,Young,Aaron Young,Dear Young,aaron49@adventure-works.com,911-555-0153,AW00012050,I,Lincoln Acres,6350 Plumas Court,6350,Plumas Court,,California,United States,2,6656.2217,2003-08-10 00:00:00.000000 UTC,Active
11683,Greg,Taylor,Greg Taylor,Dear Taylor,greg10@adventure-works.com,959-555-0135,AW00011683,I,El Cajon,1052 Stanford Street,1052,Stanford Street,,California,United States,2,6516.4392000000007,2003-08-11 00:00:00.000000 UTC,Active
11666,Angel,Baker,Angel Baker,Dear Baker,angel30@adventure-works.com,616-555-0161,AW00011666,I,Torrance,7119 Iowa Drive,7119,Iowa Drive,,California,United States,2,6572.8053,2003-08-11 00:00:00.000000 UTC,Active
24523,Mariah,Coleman,Mariah Coleman,Dear Coleman,mariah10@adventure-works.com,632-555-0154,AW00024523,I,Colma,9815 Marlboro Court,9815,Marlboro Court,,California,United States,1,2753.6821,2003-08-11 00:00:00.000000 UTC,Active
11307,Hunter,Rodriguez,Hunter Rodriguez,Dear Rodriguez,hunter53@adventure-works.com,996-555-0142,AW00011307,I,Daly City,4343 Cook Street,4343,Cook Street,,California,United States,2,6590.4632,2003-08-12 00:00:00.000000 UTC,Active
13060,Eugene,Zhu,Eugene Zhu,Dear Zhu,eugene18@adventure-works.com,246-555-0155,AW00013060,I,Concord,1292 Marsh Elder,1292,Marsh Elder,,California,United States,2,3102.8428,2003-08-12 00:00:00.000000 UTC,Active
11531,Nina,Yuan,Nina Yuan,Dear Yuan,nina7@adventure-works.com,568-555-0198,AW00011531,I,Beverly Hills,4851 Heights Ave.,4851,Heights Ave.,,California,United States,2,6492.4828,2003-08-12 00:00:00.000000 UTC,Active
12052,Makayla,Ward,Makayla Ward,Dear Ward,makayla11@adventure-works.com,328-555-0112,AW00012052,I,Redwood City,9023 Brush Creek Court,9023,Brush Creek Court,,California,United States,2,6558.7828000000009,2003-08-13 00:00:00.000000 UTC,Active
11016,Wyatt,Hill,Wyatt Hill,Dear Hill,wyatt32@adventure-works.com,135-555-0171,AW00011016,I,Imperial Beach,9666 Northridge Ct.,9666,Northridge Ct.,,California,United States,1,2577.1694,2003-08-13 00:00:00.000000 UTC,Active
28673,Arianna,Reed,Arianna Reed,Dear Reed,arianna42@adventure-works.com,510-555-0172,AW00028673,I,Mill Valley,6810 San Vincente Drive,6810,San Vincente Drive,,California,United States,2,4840.0106000000005,2003-08-13 00:00:00.000000 UTC,Active
13854,Kyle,Parker,Kyle Parker,Dear Parker,kyle29@adventure-works.com,132-555-0146,AW00013854,I,Chula Vista,8447 East Lake Court,8447,East Lake Court,,California,United States,2,3588.8412,2003-08-13 00:00:00.000000 UTC,Active
11329,Andy,Alvarez,Andy Alvarez,Dear Alvarez,andy9@adventure-works.com,367-555-0172,AW00011329,I,Concord,9466 Morning Glory Dr.,9466,Morning Glory Dr.,,California,United States,2,6517.5774,2003-08-14 00:00:00.000000 UTC,Active
11227,Marshall,Chavez,Marshall Chavez,Dear Chavez,marshall35@adventure-works.com,712-555-0116,AW00011227,I,Colma,9022 Estudillo Street,9022,Estudillo Street,,California,United States,2,6530.7932,2003-08-14 00:00:00.000000 UTC,Active
11831,Christian,Ross,Christian Ross,Dear Ross,christian18@adventure-works.com,123-555-0152,AW00011831,I,San Carlos,971 Harness Circle,971,Harness Circle,,California,United States,2,6556.2413,2003-08-14 00:00:00.000000 UTC,Active
11817,Morgan,Miller,Morgan Miller,Dear Miller,morgan29@adventure-works.com,339-555-0137,AW00011817,I,Colma,5929 William Reed Dr.,5929,William Reed Dr.,,California,United States,2,6517.5774,2003-08-16 00:00:00.000000 UTC,Active
11825,Aimee,She,Aimee She,Dear She,aimee17@adventure-works.com,137-555-0149,AW00011825,I,Bellflower,6752 Covington Court,6752,Covington Court,,California,United States,2,6520.1078,2003-08-16 00:00:00.000000 UTC,Active
11834,Fernando,Flores,Fernando Flores,Dear Flores,fernando55@adventure-works.com,162-555-0175,AW00011834,I,Mill Valley,3789 Linden Lane,3789,Linden Lane,,California,United States,2,6528.6163,2003-08-17 00:00:00.000000 UTC,Active
24662,Arianna,Price,Arianna Price,Dear Price,arianna0@adventure-works.com,447-555-0154,AW00024662,I,Spring Valley,9768 Brandywine Way,9768,Brandywine Way,,California,United States,1,2755.3617,2003-08-17 00:00:00.000000 UTC,Active
11534,Cameron,Lewis,Cameron Lewis,Dear Lewis,cameron39@adventure-works.com,199-555-0180,AW00011534,I,Long Beach,7665 Terrace Road,7665,Terrace Road,,California,United States,2,6541.3017,2003-08-18 00:00:00.000000 UTC,Active
11665,Janet,Dominguez,Janet Dominguez,Dear Dominguez,janet18@adventure-works.com,142-555-0139,AW00011665,I,Chula Vista,8914 Jam Way,8914,Jam Way,,California,United States,2,6552.9042000000009,2003-08-18 00:00:00.000000 UTC,Active
11826,Jessie,Alonso,Jessie Alonso,Dear Alonso,jessie6@adventure-works.com,579-555-0138,AW00011826,I,Beverly Hills,7342 Dew Drop Circle,7342,Dew Drop Circle,,California,United States,2,6517.5774,2003-08-19 00:00:00.000000 UTC,Active
13856,Ian,Scott,Ian Scott,Dear Scott,ian28@adventure-works.com,729-555-0153,AW00013856,I,Lincoln Acres,9845 Oxford Place,9845,Oxford Place,,California,United States,2,3295.1349,2003-08-20 00:00:00.000000 UTC,Active
13862,Andrew,Walker,Andrew Walker,Dear Walker,andrew30@adventure-works.com,851-555-0118,AW00013862,I,Bellflower,6774 Bonanza,6774,Bonanza,,California,United States,2,3299.577,2003-08-21 00:00:00.000000 UTC,Active
12071,Robert,Robinson,Robert Robinson,Dear Robinson,robert78@adventure-works.com,190-555-0141,AW00012071,I,Beverly Hills,9896 Walkim Court,9896,Walkim Court,,California,United States,2,6600.4303,2003-08-21 00:00:00.000000 UTC,Active
11162,Chase,Cox,Chase Cox,Dear Cox,chase10@adventure-works.com,764-555-0116,AW00011162,I,La Jolla,P.O. Box 8070,8070,P.O. Box,,California,United States,1,2574.6279,2003-08-22 00:00:00.000000 UTC,Active
14081,Nicole,Butler,Nicole Butler,Dear Butler,nicole63@adventure-works.com,946-555-0142,AW00014081,I,Oakland,1996 Sand Pointe Lane,1996,Sand Pointe Lane,,California,United States,2,3814.1699,2003-08-22 00:00:00.000000 UTC,Active
16235,Sebastian,Morris,Sebastian Morris,Dear Morris,sebastian17@adventure-works.com,153-555-0190,AW00016235,I,Lincoln Acres,1730 D Reliez Valley Ct.,1730,D Reliez Valley Ct.,,California,United States,1,2699.9018,2003-08-22 00:00:00.000000 UTC,Active
11528,Joan,Washington,Joan Washington,Dear Washington,joan7@adventure-works.com,732-555-0144,AW00011528,I,Glendale,2932 Esperanza Dr,2932,Esperanza Dr,,California,United States,2,6585.4796000000006,2003-08-23 00:00:00.000000 UTC,Active
11837,Haley,Alexander,Haley Alexander,Dear Alexander,haley38@adventure-works.com,951-555-0164,AW00011837,I,San Francisco,80 Mozden Lane,80,Mozden Lane,,California,United States,2,6545.1692,2003-08-24 00:00:00.000000 UTC,Active
11297,Noah,Coleman,Noah Coleman,Dear Coleman,noah2@adventure-works.com,847-555-0167,AW00011297,I,Burbank,5562 Galindo Street,5562,Galindo Street,,California,United States,2,6572.8053,2003-08-24 00:00:00.000000 UTC,Active
11326,Rafael,Xie,Rafael Xie,Dear Xie,rafael26@adventure-works.com,663-555-0137,AW00011326,I,Beverly Hills,369 Peabody Road,369,Peabody Road,,California,United States,2,6572.8053,2003-08-24 00:00:00.000000 UTC,Active
11741,Tamara,Chander,Tamara Chander,Dear Chander,tamara27@adventure-works.com,112-555-0164,AW00011741,I,Chula Vista,6344 Dartmouth Way,6344,Dartmouth Way,,California,United States,2,6717.5603,2003-08-24 00:00:00.000000 UTC,Active
11816,Joe,Torres,Joe Torres,Dear Torres,joe35@adventure-works.com,450-555-0115,AW00011816,I,Beverly Hills,8069 Vine Hill Way,8069,Vine Hill Way,,California,United States,2,6556.2413,2003-08-24 00:00:00.000000 UTC,Active
20199,Hailey,Cook,Hailey Cook,Dear Cook,hailey4@adventure-works.com,894-555-0112,AW00020199,I,Newport Beach,2061 Matchstick Drive,2061,Matchstick Drive,,California,United States,1,2765.6272,2003-08-24 00:00:00.000000 UTC,Active
28674,Nathan,Yang,Nathan Yang,Dear Yang,nathan24@adventure-works.com,148-555-0190,AW00028674,I,Santa Monica,102 Vista Place,102,Vista Place,,California,United States,2,4895.2495,2003-08-25 00:00:00.000000 UTC,Active
11160,Maurice,Tang,Maurice Tang,Dear Tang,maurice4@adventure-works.com,947-555-0172,AW00011160,I,Concord,2886 Chaparral Court,2886,Chaparral Court,Space # 45,California,United States,1,2566.1194,2003-08-25 00:00:00.000000 UTC,Active
11664,Alyssa,Morgan,Alyssa Morgan,Dear Morgan,alyssa30@adventure-works.com,144-555-0113,AW00011664,I,Burlingame,6751 Yosemite Ct.,6751,Yosemite Ct.,,California,United States,2,6572.8053,2003-08-25 00:00:00.000000 UTC,Active
26315,Taylor,Peterson,Taylor Peterson,Dear Peterson,taylor17@adventure-works.com,291-555-0119,AW00026315,I,San Gabriel,2137 Birchwood Dr,2137,Birchwood Dr,,California,United States,2,3122.0983,2003-08-25 00:00:00.000000 UTC,Active
11983,Cheryl,Ortega,Cheryl Ortega,Dear Ortega,cheryl24@adventure-works.com,354-555-0177,AW00011983,I,Bellflower,6501 West Way,6501,West Way,,California,United States,2,6489.9524,2003-08-25 00:00:00.000000 UTC,Active
11298,Jon,Luo,Jon Luo,Dear Luo,jon46@adventure-works.com,127-555-0189,AW00011298,I,Chula Vista,3560 River Rock Lane,3560,River Rock Lane,,California,United States,2,6544.0642000000007,2003-08-25 00:00:00.000000 UTC,Active
24437,Nicole,Blue,Nicole Blue,Dear Blue,nicole31@adventure-works.com,454-555-0153,AW00024437,I,Newport Beach,8882 Weatherly Way,8882,Weatherly Way,,California,United States,1,2681.8792,2003-08-25 00:00:00.000000 UTC,Active
13871,Sarah,Gonzales,Sarah Gonzales,Dear Gonzales,sarah41@adventure-works.com,258-555-0127,AW00013871,I,Palo Alto,2286 Sunset Way,2286,Sunset Way,,California,United States,2,3381.8774000000003,2003-08-27 00:00:00.000000 UTC,Active
11299,Orlando,Vazquez,Orlando Vazquez,Dear Vazquez,orlando14@adventure-works.com,757-555-0143,AW00011299,I,Burbank,8547 Catherine Way,8547,Catherine Way,,California,United States,2,6646.8403,2003-08-28 00:00:00.000000 UTC,Active
24341,Wyatt,Jones,Wyatt Jones,Dear Jones,wyatt3@adventure-works.com,663-555-0190,AW00024341,I,Coronado,6578 Woodhaven Ln.,6578,Woodhaven Ln.,,California,United States,1,2710.6092,2003-08-28 00:00:00.000000 UTC,Active
24340,Chloe,Clark,Chloe Clark,Dear Clark,chloe29@adventure-works.com,631-555-0127,AW00024340,I,Palo Alto,6819 Meadow Lane,6819,Meadow Lane,,California,United States,1,2644.3313,2003-08-28 00:00:00.000000 UTC,Active
11319,Jade,Bailey,Jade Bailey,Dear Bailey,jade13@adventure-works.com,819-555-0160,AW00011319,I,Oakland,8119 Northridge Ct,8119,Northridge Ct,# 1,California,United States,2,6552.9042000000009,2003-08-28 00:00:00.000000 UTC,Active
24436,Jennifer,Hernandez,Jennifer Hernandez,Dear Hernandez,jennifer21@adventure-works.com,972-555-0197,AW00024436,I,Grossmont,6157 San Benito,6157,San Benito,,California,United States,1,2694.0563,2003-08-29 00:00:00.000000 UTC,Active
24526,Julian,Barnes,Julian Barnes,Dear Barnes,julian4@adventure-works.com,669-555-0176,AW00024526,I,Lemon Grove,1851 Prospect St.,1851,Prospect St.,,California,United States,1,2673.0613,2003-08-29 00:00:00.000000 UTC,Active
13855,Sarah,Washington,Sarah Washington,Dear Washington,sarah38@adventure-works.com,368-555-0136,AW00013855,I,Colma,2887 Pinecrest Court,2887,Pinecrest Court,,California,United States,2,3420.5524,2003-08-30 00:00:00.000000 UTC,Active
24527,Gavin,Coleman,Gavin Coleman,Dear Coleman,gavin5@adventure-works.com,158-555-0176,AW00024527,I,Santa Cruz,5095 Chablis Way,5095,Chablis Way,,California,United States,1,2673.0613,2003-08-31 00:00:00.000000 UTC,Active
13877,Adam,Lal,Adam Lal,Dear Lal,adam25@adventure-works.com,513-555-0110,AW00013877,I,Lakewood,5053 Sea Point Way,5053,Sea Point Way,,California,United States,2,3348.186,2003-08-31 00:00:00.000000 UTC,Active
